image,num_candidate_components,pseudo_mask_coverage,pseudo_mask_max
22008_right,12,0.00235748291015625,1.0
22016_left,12,0.00261688232421875,1.0
22016_right,12,0.00191497802734375,1.0
22026_left,12,0.0010833740234375,1.0
22026_right,12,0.00098419189453125,0.87890625
22028_left,12,0.00171661376953125,1.0
22028_right,12,0.002471923828125,1.0
22043_left,12,0.002834320068359375,1.0
22043_right,12,0.00344085693359375,1.0
22051_left,12,0.003124237060546875,1.0
22051_right,12,0.0019073486328125,1.0
22144_left,12,0.002628326416015625,1.0
22144_right,12,0.00453948974609375,1.0
22189_left,12,0.00289154052734375,1.0
22189_right,12,0.00415802001953125,1.0
22191_left,12,0.001277923583984375,1.0
22191_right,12,0.002899169921875,1.0
22228_left,12,0.001232147216796875,1.0
22228_right,12,0.003265380859375,1.0
22268_left,12,0.00223541259765625,1.0
22268_right,12,0.00186920166015625,1.0
22283_left,12,0.0037384033203125,1.0
22283_right,12,0.00258636474609375,1.0
22298_left,12,0.00386810302734375,1.0
22298_right,12,0.00144195556640625,1.0
22299_left,12,0.0019073486328125,1.0
22299_right,12,0.002384185791015625,1.0
22314_left,12,0.0022125244140625,1.0
22314_right,12,0.00276947021484375,1.0
22327_left,12,0.0037841796875,1.0
22327_right,12,0.003459930419921875,1.0
22334_left,12,0.001903533935546875,1.0
22334_right,12,0.002269744873046875,1.0
22349_left,12,0.00118255615234375,1.0
22349_right,12,0.00295257568359375,1.0
22397_left,12,0.003204345703125,1.0
22397_right,12,0.001918792724609375,1.0
22410_left,12,0.0032806396484375,1.0
22410_right,12,0.00327301025390625,1.0
22416_left,12,0.002155303955078125,1.0
22416_right,12,0.004268646240234375,1.0
22422_left,12,0.004039764404296875,1.0
22422_right,12,0.00295257568359375,1.0
22425_left,12,0.001964569091796875,1.0
22425_right,12,0.00197601318359375,1.0
22430_left,12,0.0015411376953125,1.0
22430_right,12,0.0023345947265625,1.0
22433_left,12,0.003078460693359375,1.0
22433_right,12,0.003173828125,1.0
22473_left,12,0.00313568115234375,1.0
22473_right,12,0.00258636474609375,1.0
22480_left,12,0.002628326416015625,1.0
22480_right,12,0.0017242431640625,1.0
22488_left,12,0.0018157958984375,1.0
22488_right,12,0.001674652099609375,1.0
22527_left,12,0.0032806396484375,1.0
22527_right,12,0.001163482666015625,1.0
22540_left,12,0.002964019775390625,1.0
22540_right,12,0.002819061279296875,1.0
22542_left,12,0.005397796630859375,1.0
22542_right,12,0.002414703369140625,1.0
22543_left,12,0.0006103515625,1.0
22543_right,12,0.000492095947265625,0.859375
22557_left,12,0.00295257568359375,1.0
22557_right,12,0.003231048583984375,1.0
22599_left,12,0.00341033935546875,1.0
22599_right,12,0.00450897216796875,1.0
22605_left,12,0.002567291259765625,1.0
22605_right,12,0.0025482177734375,1.0
22607_left,12,0.003757476806640625,1.0
22607_right,12,0.0021514892578125,1.0
22616_left,12,0.003078460693359375,1.0
22616_right,12,0.002155303955078125,1.0
22617_left,12,0.001903533935546875,1.0
22617_right,12,0.001857757568359375,1.0
22632_left,12,0.00266265869140625,1.0
22632_right,12,0.002910614013671875,1.0
22647_left,12,0.002231597900390625,1.0
22647_right,12,0.00098419189453125,1.0
22652_left,12,0.002208709716796875,1.0
22652_right,12,0.003185272216796875,1.0
22654_left,12,0.002750396728515625,1.0
22654_right,12,0.001499176025390625,1.0
22665_left,12,0.001407623291015625,1.0
22665_right,12,0.004886627197265625,1.0
22670_left,12,0.00530242919921875,1.0
22670_right,12,0.002071380615234375,1.0
22677_left,12,0.0024871826171875,1.0
22677_right,12,0.00351715087890625,1.0
22678_left,12,0.002292633056640625,1.0
22678_right,12,0.00321197509765625,1.0
22684_left,12,0.001678466796875,1.0
22684_right,12,0.001750946044921875,1.0
22713_left,12,0.004062652587890625,1.0
22713_right,12,0.00531005859375,1.0
22729_left,12,0.003490447998046875,1.0
22729_right,12,0.002483367919921875,1.0
22744_left,12,0.003753662109375,1.0
22744_right,12,0.001739501953125,1.0
22769_left,12,0.002674102783203125,1.0
22769_right,12,0.002803802490234375,1.0
22803_left,12,0.0027008056640625,1.0
22803_right,12,0.003284454345703125,1.0
22810_left,12,0.002689361572265625,1.0
22810_right,12,0.001819610595703125,1.0
22811_left,12,0.0005035400390625,1.0
22811_right,12,0.000415802001953125,0.875
22816_left,12,0.004535675048828125,1.0
22816_right,12,0.002643585205078125,1.0
22863_left,12,0.004169464111328125,1.0
22863_right,12,0.00394439697265625,1.0
22900_left,12,0.0024566650390625,1.0
22900_right,12,0.003131866455078125,1.0
22905_left,12,0.002910614013671875,1.0
22905_right,12,0.0023345947265625,1.0
22916_left,12,0.00362396240234375,1.0
22916_right,12,0.00206756591796875,1.0
22942_left,12,0.0017852783203125,1.0
22942_right,12,0.002780914306640625,1.0
22975_left,12,0.00139617919921875,1.0
22975_right,12,0.002513885498046875,1.0
22992_left,12,0.001758575439453125,0.9375
22992_right,12,0.000591278076171875,1.0
22994_left,12,0.00412750244140625,1.0
22994_right,12,0.00292205810546875,1.0
23009_left,12,0.002048492431640625,1.0
23009_right,12,0.002475738525390625,1.0
23069_left,12,0.003902435302734375,1.0
23069_right,12,0.004665374755859375,1.0
23073_left,12,0.005279541015625,1.0
23073_right,12,0.005382537841796875,1.0
23102_left,12,0.00450897216796875,1.0
23102_right,12,0.00200653076171875,1.0
23148_left,12,0.003101348876953125,1.0
23148_right,12,0.00295257568359375,1.0
23165_left,12,0.002490997314453125,1.0
23165_right,12,0.001983642578125,1.0
23170_left,12,0.0050506591796875,1.0
23170_right,12,0.0030059814453125,1.0
23210_left,12,0.001766204833984375,1.0
23210_right,12,0.002277374267578125,1.0
23213_left,12,0.001861572265625,1.0
23213_right,12,0.001285552978515625,1.0
23244_left,12,0.002040863037109375,1.0
23244_right,12,0.00473785400390625,1.0
23248_left,12,0.002105712890625,1.0
23248_right,12,0.001613616943359375,1.0
23249_left,12,0.001338958740234375,1.0
23249_right,12,0.003936767578125,1.0
23271_left,12,0.005382537841796875,1.0
23271_right,12,0.004322052001953125,1.0
23295_left,12,0.0046539306640625,1.0
23295_right,12,0.003627777099609375,1.0
23300_left,12,0.001544952392578125,1.0
23300_right,12,0.00168609619140625,1.0
23325_left,12,0.001071929931640625,1.0
23325_right,12,0.001300811767578125,1.0
23335_left,12,0.002166748046875,1.0
23335_right,11,0.00038909912109375,0.96875
23356_left,12,0.004680633544921875,1.0
23356_right,12,0.0025634765625,1.0
23476_left,12,0.00203704833984375,1.0
23476_right,12,0.00293731689453125,1.0
23519_left,12,0.004344940185546875,1.0
23519_right,12,0.00260162353515625,1.0
23528_left,12,0.00208282470703125,1.0
23528_right,12,0.002376556396484375,1.0
23529_left,12,0.004161834716796875,1.0
23529_right,12,0.003570556640625,1.0
23560_left,12,0.002857208251953125,1.0
23560_right,12,0.003902435302734375,1.0
23572_left,12,0.004917144775390625,1.0
23572_right,12,0.001789093017578125,1.0
23581_left,12,0.0024566650390625,1.0
23581_right,12,0.005924224853515625,1.0
23596_left,12,0.002834320068359375,1.0
23596_right,12,0.003879547119140625,1.0
23614_left,12,0.003932952880859375,1.0
23614_right,12,0.001445770263671875,1.0
23647_left,12,0.00384521484375,1.0
23647_right,12,0.003215789794921875,1.0
23655_left,12,0.002044677734375,1.0
23655_right,12,0.00164794921875,1.0
23657_left,12,0.001583099365234375,1.0
23657_right,12,0.002288818359375,1.0
23683_left,12,0.00432586669921875,1.0
23683_right,12,0.0041351318359375,1.0
23696_left,12,0.005207061767578125,1.0
23696_right,12,0.002590179443359375,1.0
23709_left,12,0.00518035888671875,1.0
23709_right,12,0.0035247802734375,1.0
23725_left,12,0.001888275146484375,1.0
23725_right,12,0.002201080322265625,1.0
23731_left,12,0.001819610595703125,1.0
23731_right,12,0.002349853515625,1.0
23746_left,12,0.001293182373046875,1.0
23746_right,12,0.00246429443359375,1.0
23748_left,12,0.003139495849609375,1.0
23748_right,12,0.001201629638671875,1.0
23782_left,12,0.002559661865234375,1.0
23782_right,12,0.00360870361328125,1.0
23783_left,12,0.00115203857421875,1.0
23783_right,12,0.00170135498046875,1.0
23796_left,12,0.003147125244140625,1.0
23796_right,12,0.001689910888671875,1.0
23805_left,12,0.00330352783203125,1.0
23805_right,12,0.003204345703125,1.0
23810_left,12,0.003086090087890625,1.0
23810_right,12,0.001934051513671875,1.0
23829_left,12,0.0010986328125,1.0
23829_right,12,0.001983642578125,1.0
23847_left,12,0.001873016357421875,1.0
23847_right,12,0.0021514892578125,1.0
23897_left,12,0.00463104248046875,1.0
23897_right,12,0.005023956298828125,1.0
23905_left,12,0.003276824951171875,1.0
23905_right,12,0.00368499755859375,1.0
23930_left,12,0.0018157958984375,1.0
23930_right,12,0.0013580322265625,1.0
23941_left,12,0.00452423095703125,1.0
23941_right,12,0.002124786376953125,1.0
23942_left,12,0.002826690673828125,1.0
23942_right,12,0.002262115478515625,1.0
23945_left,12,0.001316070556640625,1.0
23945_right,12,0.001476287841796875,1.0
23954_left,12,0.00214385986328125,1.0
23954_right,12,0.003391265869140625,1.0
23961_left,12,0.00299072265625,1.0
23961_right,12,0.000926971435546875,1.0
23974_left,12,0.00286102294921875,1.0
23974_right,12,0.002105712890625,1.0
23993_left,12,0.0009765625,1.0
23993_right,12,0.001979827880859375,1.0
24018_left,12,0.0030670166015625,1.0
24018_right,12,0.00213623046875,1.0
24025_left,12,0.002590179443359375,1.0
24025_right,12,0.003589630126953125,1.0
24033_left,12,0.003307342529296875,1.0
24033_right,12,0.00157928466796875,1.0
24102_left,12,0.003849029541015625,1.0
24102_right,12,0.003322601318359375,1.0
24157_left,12,0.00196075439453125,1.0
24157_right,12,0.003993988037109375,1.0
24233_left,12,0.002880096435546875,1.0
24233_right,12,0.0028533935546875,1.0
24241_left,12,0.00180816650390625,1.0
24241_right,12,0.002902984619140625,1.0
24243_left,12,0.003322601318359375,1.0
24243_right,12,0.00424957275390625,1.0
24266_left,12,0.00415802001953125,1.0
24266_right,12,0.00395965576171875,1.0
24298_left,12,0.002544403076171875,1.0
24298_right,12,0.005096435546875,1.0
24334_left,12,0.002349853515625,1.0
24334_right,12,0.00283050537109375,1.0
24336_left,12,0.005558013916015625,1.0
24336_right,12,0.00439453125,1.0
24381_left,12,0.002796173095703125,1.0
24381_right,12,0.0018768310546875,1.0
24387_left,12,0.00316619873046875,1.0
24387_right,12,0.001438140869140625,1.0
24461_left,12,0.003452301025390625,1.0
24461_right,12,0.005954742431640625,1.0
24468_left,12,0.004245758056640625,1.0
24468_right,12,0.002925872802734375,1.0
24469_left,12,0.0025634765625,1.0
24469_right,12,0.002056121826171875,1.0
24542_left,12,0.002300262451171875,1.0
24542_right,12,0.003574371337890625,1.0
24549_left,12,0.0042572021484375,1.0
24549_right,12,0.003326416015625,1.0
24558_left,12,0.0027618408203125,1.0
24558_right,12,0.000736236572265625,1.0
24588_left,12,0.00301361083984375,1.0
24588_right,12,0.002197265625,1.0
24592_left,12,0.0015869140625,1.0
24592_right,12,0.0025177001953125,1.0
24625_left,12,0.003143310546875,1.0
24625_right,12,0.005390167236328125,1.0
24641_left,12,0.002979278564453125,1.0
24641_right,12,0.002384185791015625,1.0
24651_left,12,0.002750396728515625,1.0
24651_right,12,0.002391815185546875,1.0
24662_left,12,0.00093841552734375,1.0
24662_right,12,0.00321197509765625,1.0
24703_left,12,0.0035400390625,1.0
24703_right,12,0.00313568115234375,1.0
24706_left,12,0.002895355224609375,1.0
24706_right,12,0.00299835205078125,1.0
24708_left,12,0.0022735595703125,1.0
24708_right,12,0.0035552978515625,1.0
24712_left,12,0.003414154052734375,1.0
24712_right,12,0.00345611572265625,1.0
24737_left,12,0.004364013671875,1.0
24737_right,12,0.0047149658203125,1.0
24745_left,12,0.002716064453125,1.0
24745_right,12,0.00504302978515625,1.0
24757_left,12,0.00333404541015625,1.0
24757_right,12,0.003383636474609375,1.0
24780_left,12,0.00189208984375,1.0
24780_right,12,0.002399444580078125,1.0
24783_left,12,0.001987457275390625,1.0
24783_right,12,0.001361846923828125,1.0
24785_left,12,0.00347900390625,1.0
24785_right,12,0.003101348876953125,1.0
24813_left,12,0.001972198486328125,1.0
24813_right,12,0.001922607421875,1.0
24823_left,12,0.00395965576171875,1.0
24823_right,12,0.00450897216796875,1.0
24831_left,12,0.00333404541015625,1.0
24831_right,12,0.0031585693359375,1.0
24836_left,12,0.002880096435546875,1.0
24836_right,12,0.001956939697265625,1.0
24853_left,12,0.003040313720703125,1.0
24853_right,12,0.003696441650390625,1.0
24863_left,12,0.002910614013671875,1.0
24863_right,12,0.00388336181640625,1.0
24864_left,12,0.004131317138671875,1.0
24864_right,12,0.003265380859375,1.0
24877_left,12,0.002750396728515625,1.0
24877_right,12,0.002788543701171875,1.0
24888_left,12,0.00475311279296875,1.0
24888_right,12,0.003459930419921875,1.0
24891_left,12,0.00370025634765625,1.0
24891_right,12,0.004550933837890625,1.0
24897_left,12,0.006317138671875,1.0
24897_right,12,0.00319671630859375,1.0
24903_left,12,0.001750946044921875,1.0
24903_right,12,0.00254058837890625,1.0
24941_left,12,0.00177001953125,1.0
24941_right,12,0.00249481201171875,1.0
24953_left,12,0.002773284912109375,1.0
24953_right,12,0.0017547607421875,1.0
24981_left,12,0.003986358642578125,1.0
24981_right,12,0.00482177734375,1.0
25002_left,12,0.001842498779296875,1.0
25002_right,12,0.004611968994140625,1.0
25008_left,12,0.0022735595703125,1.0
25008_right,12,0.002925872802734375,1.0
25064_left,12,0.001300811767578125,1.0
25064_right,12,0.001880645751953125,1.0
25088_left,12,0.002391815185546875,1.0
25088_right,12,0.0016021728515625,1.0
25094_left,12,0.00266265869140625,1.0
25094_right,12,0.00325775146484375,1.0
25119_left,12,0.002307891845703125,1.0
25119_right,12,0.00260162353515625,1.0
25134_left,12,0.00217437744140625,1.0
25134_right,12,0.00371551513671875,1.0
25139_left,12,0.002338409423828125,1.0
25139_right,12,0.002887725830078125,1.0
25153_left,12,0.00258636474609375,1.0
25153_right,12,0.0029449462890625,1.0
25159_left,12,0.004650115966796875,1.0
25159_right,11,0.00164031982421875,1.0
25169_left,12,0.003322601318359375,1.0
25169_right,12,0.001537322998046875,1.0
25188_left,12,0.0018157958984375,1.0
25188_right,12,0.002956390380859375,1.0
25210_left,12,0.00397491455078125,1.0
25210_right,12,0.002056121826171875,1.0
25217_left,12,0.001407623291015625,1.0
25217_right,12,0.0020751953125,1.0
25222_left,12,0.00072479248046875,1.0
25222_right,12,0.00041961669921875,1.0
25238_left,12,0.00185394287109375,1.0
25238_right,12,0.002017974853515625,1.0
25258_left,12,0.003143310546875,1.0
25258_right,12,0.00457000732421875,1.0
25273_left,12,0.002216339111328125,1.0
25273_right,12,0.00278472900390625,1.0
25274_left,12,0.00176239013671875,1.0
25274_right,12,0.003803253173828125,1.0
25308_left,12,0.001377105712890625,1.0
25308_right,12,0.0017547607421875,1.0
25310_left,12,0.004486083984375,1.0
25310_right,12,0.0051422119140625,1.0
25316_left,12,0.00211334228515625,1.0
25316_right,12,0.001224517822265625,1.0
25335_left,12,0.00276947021484375,1.0
25335_right,12,0.006622314453125,1.0
25338_left,12,0.003482818603515625,1.0
25338_right,12,0.001491546630859375,1.0
25364_left,12,0.003749847412109375,1.0
25364_right,12,0.00186920166015625,1.0
25389_left,12,0.002452850341796875,1.0
25389_right,12,0.002445220947265625,1.0
25399_left,12,0.0010833740234375,1.0
25399_right,12,0.001911163330078125,1.0
25404_left,12,0.00274658203125,1.0
25404_right,12,0.002857208251953125,1.0
25407_left,12,0.005130767822265625,1.0
25407_right,12,0.003887176513671875,1.0
25412_left,12,0.00254058837890625,1.0
25412_right,12,0.00337982177734375,1.0
25425_left,12,0.005260467529296875,1.0
25425_right,12,0.0040740966796875,1.0
25428_left,12,0.003292083740234375,1.0
25428_right,12,0.002178192138671875,1.0
25444_left,12,0.003063201904296875,1.0
25444_right,12,0.00205230712890625,1.0
25457_left,12,0.00188446044921875,1.0
25457_right,12,0.002895355224609375,1.0
25467_left,12,0.0034942626953125,1.0
25467_right,12,0.0059661865234375,1.0
25471_left,12,0.0018157958984375,1.0
25471_right,12,0.00193023681640625,1.0
25477_left,12,0.00234222412109375,1.0
25477_right,12,0.00519561767578125,1.0
25482_left,12,0.003875732421875,1.0
25482_right,12,0.002399444580078125,1.0
25514_left,12,0.001552581787109375,1.0
25514_right,12,0.002979278564453125,1.0
25518_left,12,0.001461029052734375,1.0
25518_right,12,0.001617431640625,1.0
25547_left,12,0.005695343017578125,1.0
25547_right,12,0.00197601318359375,1.0
25568_left,12,0.002681732177734375,1.0
25568_right,12,0.001880645751953125,1.0
25658_left,12,0.004726409912109375,1.0
25658_right,12,0.002841949462890625,1.0
25672_left,12,0.001583099365234375,1.0
25672_right,12,0.003269195556640625,1.0
25739_left,12,0.005603790283203125,1.0
25739_right,12,0.005352020263671875,1.0
25743_left,12,0.002742767333984375,1.0
25743_right,12,0.0008544921875,1.0
25745_left,12,0.003986358642578125,1.0
25745_right,12,0.00507354736328125,1.0
25756_left,12,0.001129150390625,1.0
25756_right,12,0.001354217529296875,1.0
25758_left,12,0.004413604736328125,1.0
25758_right,12,0.001811981201171875,1.0
25763_left,12,0.0018157958984375,1.0
25763_right,12,0.002552032470703125,1.0
25783_left,12,0.004077911376953125,1.0
25783_right,12,0.004795074462890625,1.0
25807_left,12,0.0023651123046875,1.0
25807_right,12,0.00131988525390625,1.0
25815_left,12,0.004909515380859375,1.0
25815_right,12,0.0023651123046875,1.0
25832_left,12,0.001712799072265625,1.0
25832_right,12,0.0015411376953125,1.0
25852_left,12,0.001956939697265625,1.0
25852_right,12,0.00293731689453125,1.0
25865_left,12,0.004085540771484375,1.0
25865_right,12,0.0043792724609375,1.0
25867_left,12,0.003662109375,1.0
25867_right,12,0.003650665283203125,1.0
25890_left,12,0.000537872314453125,1.0
25890_right,12,0.001995086669921875,1.0
25904_left,12,0.0017852783203125,1.0
25904_right,12,0.00234222412109375,1.0
25921_left,12,0.001979827880859375,1.0
25921_right,12,0.001567840576171875,1.0
25929_left,12,0.003284454345703125,1.0
25929_right,12,0.00640106201171875,1.0
25941_left,12,0.00408935546875,1.0
25941_right,12,0.002330780029296875,1.0
25946_left,12,0.002094268798828125,1.0
25946_right,12,0.001773834228515625,1.0
25958_left,12,0.004364013671875,1.0
25958_right,12,0.001911163330078125,1.0
25983_left,12,0.0030059814453125,1.0
25983_right,12,0.0027618408203125,1.0
25990_left,12,0.002941131591796875,1.0
25990_right,12,0.00237274169921875,1.0
26024_left,12,0.0019683837890625,1.0
26024_right,12,0.001495361328125,1.0
26070_left,12,0.002300262451171875,1.0
26070_right,12,0.002063751220703125,1.0
26092_left,12,0.003200531005859375,1.0
26092_right,12,0.0021514892578125,1.0
26111_left,12,0.002559661865234375,1.0
26111_right,12,0.002593994140625,1.0
26118_left,12,0.001728057861328125,1.0
26118_right,12,0.0043792724609375,1.0
26129_left,12,0.0038299560546875,1.0
26129_right,12,0.00174713134765625,1.0
26131_left,12,0.001941680908203125,1.0
26131_right,12,0.003604888916015625,1.0
26146_left,12,0.00365447998046875,1.0
26146_right,12,0.001316070556640625,1.0
26148_left,2,7.2479248046875e-05,0.91796875
26148_right,5,0.000274658203125,1.0
26155_left,12,0.00473785400390625,1.0
26155_right,12,0.00496673583984375,1.0
26192_left,12,0.00160980224609375,1.0
26192_right,12,0.0039825439453125,1.0
26205_left,12,0.000354766845703125,0.8125
26205_right,12,0.004337310791015625,1.0
26216_left,12,0.0054473876953125,1.0
26216_right,12,0.003253936767578125,1.0
26218_left,12,0.000759124755859375,1.0
26218_right,12,0.00199127197265625,1.0
26255_left,12,0.001857757568359375,1.0
26255_right,12,0.0013427734375,1.0
26272_left,12,0.00261688232421875,1.0
26272_right,12,0.00272369384765625,1.0
26293_left,12,0.00453948974609375,1.0
26293_right,12,0.003971099853515625,1.0
26299_left,12,0.002925872802734375,1.0
26299_right,12,0.004730224609375,1.0
26314_left,12,0.004550933837890625,1.0
26314_right,12,0.00164794921875,1.0
26328_left,12,0.002399444580078125,1.0
26328_right,12,0.004058837890625,1.0
26334_left,12,0.00307464599609375,1.0
26334_right,12,0.00119781494140625,1.0
26336_left,12,0.00371551513671875,1.0
26336_right,12,0.002712249755859375,1.0
26342_left,12,0.00128173828125,1.0
26342_right,12,0.003856658935546875,1.0
26349_left,12,0.003337860107421875,1.0
26349_right,12,0.00353240966796875,1.0
26357_left,12,0.002071380615234375,1.0
26357_right,12,0.00310516357421875,1.0
26365_left,12,0.00220489501953125,1.0
26365_right,12,0.00281524658203125,1.0
26413_left,12,0.0038909912109375,1.0
26413_right,12,0.00185394287109375,1.0
26452_left,12,0.00278472900390625,1.0
26452_right,12,0.001949310302734375,1.0
26462_left,12,0.004055023193359375,1.0
26462_right,12,0.002292633056640625,1.0
26465_left,12,0.002960205078125,1.0
26465_right,12,0.003795623779296875,1.0
26466_left,12,0.005115509033203125,1.0
26466_right,12,0.002681732177734375,1.0
26502_left,12,0.002445220947265625,1.0
26502_right,12,0.0048980712890625,1.0
26514_left,12,0.003444671630859375,1.0
26514_right,12,0.00240325927734375,1.0
26520_left,12,0.00550079345703125,1.0
26520_right,12,0.003326416015625,1.0
26528_left,12,0.00138092041015625,1.0
26528_right,12,0.002971649169921875,1.0
26536_left,12,0.00363922119140625,1.0
26536_right,12,0.00237274169921875,1.0
26570_left,12,0.00357818603515625,1.0
26570_right,12,0.0042266845703125,1.0
26616_left,12,0.004913330078125,1.0
26616_right,12,0.003162384033203125,1.0
26618_left,12,0.004985809326171875,1.0
26618_right,12,0.001873016357421875,1.0
26637_left,12,0.0025482177734375,1.0
26637_right,12,0.003326416015625,1.0
26677_left,12,0.001312255859375,1.0
26677_right,12,0.001888275146484375,1.0
26693_left,12,0.00054931640625,0.875
26693_right,12,0.001613616943359375,1.0
26703_left,12,0.003997802734375,1.0
26703_right,12,0.004619598388671875,1.0
26708_left,12,0.005809783935546875,1.0
26708_right,12,0.0058441162109375,1.0
26737_left,12,0.00279998779296875,1.0
26737_right,12,0.002864837646484375,1.0
26766_left,12,0.002349853515625,1.0
26766_right,12,0.00281524658203125,1.0
26777_left,12,0.002605438232421875,1.0
26777_right,12,0.000690460205078125,1.0
26796_left,12,0.002765655517578125,1.0
26796_right,12,0.003406524658203125,1.0
26798_left,12,0.00499725341796875,1.0
26798_right,12,0.00312042236328125,1.0
26806_left,12,0.002635955810546875,1.0
26806_right,12,0.004299163818359375,1.0
26807_left,12,0.002468109130859375,1.0
26807_right,12,0.002689361572265625,1.0
26827_left,12,0.0052642822265625,1.0
26827_right,12,0.00257110595703125,1.0
26840_left,12,0.003444671630859375,1.0
26840_right,12,0.002590179443359375,1.0
26870_left,12,0.002349853515625,1.0
26870_right,12,0.005126953125,1.0
26873_left,12,0.002651214599609375,1.0
26873_right,12,0.0020599365234375,1.0
26898_left,12,0.00403594970703125,1.0
26898_right,12,0.003513336181640625,1.0
26930_left,12,0.00521087646484375,1.0
26930_right,12,0.0018310546875,1.0
26942_left,12,0.00189971923828125,1.0
26942_right,12,0.002895355224609375,1.0
26952_left,12,0.00189208984375,1.0
26952_right,12,0.00453948974609375,1.0
26955_left,12,0.002529144287109375,1.0
26955_right,12,0.0042266845703125,1.0
26961_left,12,0.002811431884765625,1.0
26961_right,12,0.00334930419921875,1.0
26996_left,12,0.003108978271484375,1.0
26996_right,12,0.004352569580078125,1.0
27003_left,12,0.002750396728515625,1.0
27003_right,12,0.0031890869140625,1.0
27006_left,12,0.002422332763671875,1.0
27006_right,12,0.00295257568359375,1.0
27015_left,12,0.0023651123046875,1.0
27015_right,12,0.0048370361328125,1.0
27057_left,12,0.002513885498046875,1.0
27057_right,12,0.001117706298828125,1.0
27100_left,12,0.00496673583984375,1.0
27100_right,12,0.00185394287109375,1.0
27109_left,12,0.000583648681640625,0.9296875
27109_right,12,0.000331878662109375,1.0
27112_left,12,0.001922607421875,1.0
27112_right,12,0.001323699951171875,1.0
27144_left,12,0.0030059814453125,1.0
27144_right,12,0.002803802490234375,1.0
27165_left,12,0.003780364990234375,1.0
27165_right,12,0.001796722412109375,1.0
27168_left,12,0.00286102294921875,1.0
27168_right,12,0.001728057861328125,1.0
27194_left,12,0.0034027099609375,1.0
27194_right,12,0.002513885498046875,1.0
27213_left,12,0.003696441650390625,1.0
27213_right,12,0.0021209716796875,1.0
27240_left,12,0.00311279296875,1.0
27240_right,12,0.002864837646484375,1.0
27244_left,12,0.003814697265625,1.0
27244_right,12,0.0036468505859375,1.0
27266_left,12,0.00275421142578125,1.0
27266_right,12,0.0024261474609375,1.0
27271_left,12,0.00067901611328125,0.9296875
27271_right,12,0.001556396484375,1.0
27277_left,12,0.001880645751953125,1.0
27277_right,12,0.003673553466796875,1.0
27286_left,12,0.00547027587890625,1.0
27286_right,12,0.00489044189453125,1.0
27288_left,12,0.00301361083984375,1.0
27288_right,12,0.00308990478515625,1.0
27304_left,12,0.001918792724609375,1.0
27304_right,12,0.002719879150390625,1.0
27338_left,12,0.0022125244140625,1.0
27338_right,12,0.00238800048828125,1.0
27339_left,12,0.003345489501953125,1.0
27339_right,12,0.002628326416015625,1.0
27360_left,12,0.00452423095703125,1.0
27360_right,12,0.002895355224609375,1.0
27363_left,12,0.00140380859375,1.0
27363_right,12,0.002635955810546875,1.0
27370_left,12,0.005619049072265625,1.0
27370_right,12,0.004306793212890625,1.0
27404_left,12,0.00249481201171875,1.0
27404_right,12,0.0020904541015625,1.0
27443_left,12,0.002685546875,1.0
27443_right,12,0.0054473876953125,1.0
27457_left,12,0.00522613525390625,1.0
27457_right,12,0.002685546875,1.0
27481_left,12,0.001163482666015625,1.0
27481_right,12,0.000881195068359375,1.0
27500_left,12,0.00200653076171875,1.0
27500_right,12,0.002185821533203125,1.0
27506_left,12,0.0008392333984375,1.0
27506_right,12,0.001369476318359375,1.0
27525_left,12,0.00348663330078125,1.0
27525_right,12,0.003086090087890625,1.0
27539_left,12,0.00274658203125,1.0
27539_right,12,0.003086090087890625,1.0
27541_left,12,0.00295257568359375,1.0
27541_right,12,0.002887725830078125,1.0
27549_left,12,0.00118255615234375,1.0
27549_right,12,0.0020751953125,1.0
27560_left,12,0.00286102294921875,1.0
27560_right,12,0.002513885498046875,1.0
27587_left,12,0.003162384033203125,1.0
27587_right,12,0.003955841064453125,1.0
27595_left,12,0.003597259521484375,1.0
27595_right,12,0.00278472900390625,1.0
27597_left,2,0.00011444091796875,1.0
27597_right,8,0.00030517578125,1.0
27611_left,12,0.00316619873046875,1.0
27611_right,12,0.00237274169921875,1.0
27623_left,12,0.0034027099609375,1.0
27623_right,12,0.002635955810546875,1.0
27635_left,12,0.002506256103515625,1.0
27635_right,12,0.0019989013671875,1.0
27647_left,12,0.004940032958984375,1.0
27647_right,12,0.005603790283203125,1.0
27654_left,12,0.002727508544921875,1.0
27654_right,12,0.0017242431640625,1.0
27698_left,12,0.002292633056640625,1.0
27698_right,12,0.003749847412109375,1.0
27708_left,12,0.001964569091796875,1.0
27708_right,12,0.006336212158203125,1.0
27710_left,12,0.0034637451171875,1.0
27710_right,12,0.004375457763671875,1.0
27712_left,12,0.001697540283203125,1.0
27712_right,12,0.001918792724609375,1.0
27732_left,12,0.002857208251953125,1.0
27732_right,12,0.002483367919921875,1.0
27734_left,12,0.0053558349609375,1.0
27734_right,12,0.002895355224609375,1.0
27746_left,12,0.00104522705078125,1.0
27746_right,12,0.00066375732421875,0.8828125
27763_left,12,0.0017547607421875,1.0
27763_right,12,0.002025604248046875,1.0
27781_left,12,0.002689361572265625,1.0
27781_right,12,0.001979827880859375,1.0
27810_left,12,0.002841949462890625,1.0
27810_right,12,0.00518798828125,1.0
27816_left,12,0.002166748046875,1.0
27816_right,12,0.00205230712890625,1.0
27820_left,12,0.0028076171875,1.0
