image,num_candidate_boxes,guidance_coverage
22016_left,12,0.027582908049225807
22016_right,12,0.017637914046645164
22026_left,12,0.009526466950774193
22026_right,12,0.014887595549225807
22028_left,12,0.010682397522032261
22028_right,12,0.01913265325129032
22043_left,12,0.025849010795354843
22043_right,12,0.028260523453354836
22051_left,12,0.028439892455935478
22051_right,12,0.016521843150258064
22144_left,12,0.021564094349741936
22144_right,12,0.04601801559329033
22189_left,12,0.0203683041036129
22189_right,12,0.04061702638864517
22191_left,12,0.011878188699483871
22191_right,12,0.02204241044819355
22228_left,12,0.010343590751290321
22228_right,12,0.029257014393806458
22268_left,12,0.018435107544064522
22268_right,12,0.013372926972806454
22283_left,12,0.039979271590709686
22283_right,12,0.01969068869948387
22298_left,12,0.030612245202064514
22298_right,12,0.015545280650258064
22299_left,12,0.016262754797935486
22299_right,12,0.01857461780309677
22314_left,12,0.015664860606193542
22314_right,12,0.02303890325129032
22327_left,12,0.035076528787612915
22327_right,12,0.048907846212387085
22334_left,12,0.0164620541036129
22334_right,12,0.021125636994838715
22349_left,12,0.011080995202064514
22349_right,12,0.03812579810619354
22397_left,12,0.021384725347161293
22397_right,12,0.011539380997419357
22410_left,12,0.029296875
22410_right,12,0.028778698295354843
22416_left,12,0.015664860606193542
22416_right,12,0.036053091287612915
22422_left,12,0.04719387739896774
22422_right,12,0.02859933115541935
22425_left,12,0.018315529450774193
22425_right,12,0.0196707583963871
22430_left,12,0.014349489472806454
22430_right,12,0.01526626292616129
22433_left,12,0.035514988005161285
22433_right,12,0.020129146054387093
22473_left,12,0.027164380997419357
22473_right,12,0.023397639393806458
22480_left,12,0.02275988459587097
22480_right,12,0.013671875
22488_left,12,0.014130261726677418
22488_right,12,0.010263871401548386
22527_left,12,0.02802136540412903
22527_right,12,0.010622608475387096
22540_left,12,0.01955118030309677
22540_right,12,0.02080675959587097
22542_left,12,0.03742825239896774
22542_right,12,0.022401148453354836
22543_left,12,0.0069754463620483875
22543_right,12,0.007234534248709679
22557_left,12,0.04406489059329033
22557_right,12,0.035355549305677414
22599_left,12,0.03541533648967743
22599_right,12,0.056002870202064514
22605_left,12,0.020966198295354843
22605_right,12,0.0167410708963871
22607_left,12,0.030074138194322586
22607_right,12,0.019351880997419357
22616_left,12,0.025350764393806458
22616_right,12,0.01983019709587097
22617_left,12,0.017518335953354836
22617_right,12,0.01620296575129032
22632_left,12,0.025888871401548386
22632_right,12,0.03134964779019356
22647_left,12,0.016521843150258064
22647_right,12,0.009785555303096771
22652_left,12,0.016382334753870964
22652_right,12,0.022281568497419357
22654_left,12,0.022580517455935478
22654_right,12,0.011639030650258064
22665_left,12,0.015345982275903225
22665_right,12,0.04376594349741936
22670_left,12,0.04424425959587097
22670_right,12,0.014130261726677418
22677_left,12,0.023816166445612907
22677_right,12,0.0263671875
22678_left,12,0.021564094349741936
22678_right,12,0.026028379797935486
22684_left,12,0.012436224147677422
22684_right,12,0.01325334794819355
22713_left,12,0.029117505997419357
22713_right,12,0.042490433901548386
22729_left,12,0.029635682702064514
22729_right,12,0.01729910634458065
22744_left,12,0.029675541445612907
22744_right,12,0.015983738005161285
22769_left,12,0.019730549305677414
22769_right,12,0.023935746401548386
22803_left,12,0.017797352746129036
22803_right,12,0.04532047361135483
22810_left,12,0.021165497601032257
22810_right,12,0.020049426704645157
22811_left,12,0.005819515325129032
22811_right,12,0.0057198661379516125
22816_left,12,0.046635840088129044
22816_right,12,0.024354273453354836
22863_left,12,0.040258292108774185
22863_right,12,0.03413982689380646
22900_left,12,0.022500798106193542
22900_right,12,0.029775191098451614
22905_left,12,0.03419961780309677
22905_right,12,0.017637914046645164
22916_left,12,0.0313895083963871
22916_right,12,0.02092633955180645
22942_left,12,0.016920439898967743
22942_right,12,0.01909279264509678
22975_left,12,0.010403379797935486
22975_right,12,0.020029496401548386
22992_left,12,0.024194834753870964
22992_right,12,0.007593271788209677
22994_left,12,0.037348534911870956
22994_right,12,0.02174346335232258
23009_left,12,0.014488998800516129
23009_right,12,0.01897321455180645
23069_left,12,0.041912466287612915
23069_right,12,0.040796395391225815
23073_left,12,0.044702645391225815
23073_right,12,0.049186863005161285
23102_left,12,0.0438058041036129
23102_right,12,0.015605069696903229
23148_left,12,0.03294403851032257
23148_right,12,0.02467315085232258
23165_left,12,0.02218191884458065
23165_right,12,0.014987245202064514
23170_left,12,0.0412946417927742
23170_right,12,0.024493781849741936
23210_left,12,0.01442920882254839
23210_right,12,0.015864158049225807
23213_left,12,0.015585140325129032
23213_right,12,0.009287308901548386
23244_left,12,0.013632015325129032
23244_right,12,0.03958067670464516
23248_left,12,0.02564971335232258
23248_right,12,0.017458545044064522
23249_left,12,0.012097417376935482
23249_right,12,0.031150350347161293
23271_left,12,0.04599808529019356
23271_right,12,0.044184472411870956
23295_left,12,0.02973533235490322
23295_right,12,0.026825573295354843
23300_left,12,0.013034120202064514
23300_right,12,0.014568718150258064
23325_left,12,0.009287308901548386
23325_right,12,0.010782047174870968
23335_left,12,0.016262754797935486
23335_right,11,0.005480708088725805
23356_left,12,0.03190768510103226
23356_right,12,0.017199458554387093
23476_left,12,0.023317920044064522
23476_right,12,0.02118542790412903
23519_left,12,0.0375279001891613
23519_right,12,0.017956791445612907
23528_left,12,0.01686065085232258
23528_right,12,0.018096301704645157
23529_left,12,0.024035396054387093
23529_right,12,0.02317841164767742
23560_left,12,0.03248564898967743
23560_right,12,0.04376594349741936
23572_left,12,0.05157844349741936
23572_right,12,0.014508928172290325
23581_left,12,0.02080675959587097
23581_right,12,0.06897719949483871
23596_left,12,0.03192761540412903
23596_right,12,0.02776227705180645
23614_left,12,0.029815051704645157
23614_right,12,0.017219386994838715
23647_left,12,0.028121013194322586
23647_right,12,0.02220184914767742
23655_left,12,0.019331950694322586
23655_right,12,0.014070471748709679
23657_left,12,0.012197066098451614
23657_right,12,0.019033003598451614
23683_left,12,0.02774234674870968
23683_right,12,0.0340401791036129
23696_left,12,0.03880341351032257
23696_right,12,0.019630899652838707
23709_left,12,0.05875318869948387
23709_right,12,0.037607621401548386
23725_left,12,0.019312022253870964
23725_right,12,0.01500717457383871
23731_left,12,0.01578443869948387
23731_right,12,0.020448023453354836
23746_left,12,0.012974330224096775
23746_right,12,0.01927216164767742
23748_left,12,0.0344587042927742
23748_right,12,0.011439732275903225
23782_left,12,0.018335459753870964
23782_right,12,0.028639189898967743
23783_left,12,0.013153699226677418
23783_right,12,0.013153699226677418
23796_left,12,0.02985491044819355
23796_right,12,0.017637914046645164
23805_left,12,0.027283960953354836
23805_right,12,0.023517219349741936
23810_left,12,0.017478475347161293
23810_right,12,0.011758609674870968
23829_left,12,0.009426817297935486
23829_right,12,0.0164620541036129
23847_left,12,0.015286192297935486
23847_right,12,0.014309629797935486
23897_left,12,0.038006216287612915
23897_right,12,0.04571906849741936
23905_left,12,0.027264030650258064
23905_right,12,0.026845503598451614
23930_left,12,0.015126753598451614
23930_right,12,0.011001275852322578
23941_left,12,0.031608738005161285
23941_right,12,0.01702008955180645
23942_left,12,0.025988521054387093
23942_right,12,0.01829559914767742
23945_left,12,0.012037627398967743
23945_right,12,0.013432716950774193
23954_left,12,0.015565210022032261
23954_right,12,0.0330636166036129
23961_left,12,0.028101084753870964
23961_right,12,0.00803172867745161
23974_left,12,0.02471300959587097
23974_right,12,0.014209981076419353
23993_left,12,0.00920758955180645
23993_right,12,0.014548787847161293
24018_left,12,0.023477360606193542
24018_right,12,0.01630261540412903
24025_left,12,0.021145567297935486
24025_right,12,0.023258130997419357
24033_left,12,0.0320870541036129
24033_right,12,0.01484773587435484
24102_left,12,0.04378587380051613
24102_right,12,0.03559470549225807
24157_left,12,0.01442920882254839
24157_right,12,0.028439892455935478
24233_left,12,0.020388232544064522
24233_right,12,0.033701371401548386
24241_left,12,0.01741868630051613
24241_right,12,0.02192283235490322
24243_left,12,0.037846777588129044
24243_right,12,0.027981504797935486
24266_left,12,0.049047354608774185
24266_right,12,0.04209183529019356
24298_left,12,0.020268654450774193
24298_right,12,0.04239078611135483
24334_left,12,0.024314412847161293
24334_right,12,0.040258292108774185
24336_left,12,0.03748804330825806
24336_right,12,0.03170838579535484
24381_left,12,0.02204241044819355
24381_right,12,0.01618303544819355
24387_left,12,0.025450414046645164
24387_right,12,0.01094148587435484
24461_left,12,0.025011958554387093
24461_right,12,0.047074299305677414
24468_left,12,0.03140943869948387
24468_right,12,0.024095185101032257
24469_left,12,0.01715959794819355
24469_right,12,0.021025989204645157
24542_left,12,0.019013073295354843
24542_right,12,0.030492665246129036
24549_left,12,0.06614716351032257
24549_right,12,0.0329241082072258
24558_left,12,0.017239317297935486
24558_right,12,0.008749202825129032
24588_left,12,0.027264030650258064
24588_right,12,0.022381218150258064
24592_left,12,0.01325334794819355
24592_right,12,0.02299904264509678
24625_left,12,0.02690529264509678
24625_right,12,0.04035793989896774
24641_left,12,0.04448341950774193
24641_right,12,0.03083147294819355
24651_left,12,0.019889988005161285
24651_right,12,0.022500798106193542
24662_left,12,0.008310746401548386
24662_right,12,0.025450414046645164
24703_left,12,0.02513153664767742
24703_right,12,0.023058833554387093
24706_left,12,0.017936863005161285
24706_right,12,0.026885364204645157
24708_left,12,0.019610969349741936
24708_right,12,0.026407048106193542
24712_left,12,0.039261799305677414
24712_right,12,0.038145728409290314
24737_left,12,0.037029653787612915
24737_right,12,0.03685028851032257
24745_left,12,0.02090640924870968
24745_right,12,0.04312818869948387
24757_left,12,0.022540656849741936
24757_right,12,0.020467951893806458
24780_left,12,0.013671875
24780_right,12,0.022959183901548386
24783_left,12,0.01634247414767742
24783_right,12,0.01130022294819355
24785_left,12,0.02662627585232258
24785_right,12,0.032983895391225815
24813_left,12,0.022421076893806458
24813_right,12,0.02024872414767742
24823_left,12,0.050143495202064514
24823_right,12,0.0392020083963871
24831_left,12,0.0281808041036129
24831_right,12,0.0281808041036129
24836_left,12,0.027523119002580643
24836_right,12,0.021384725347161293
24853_left,12,0.01994977705180645
24853_right,12,0.025171397253870964
24863_left,12,0.01644212380051613
24863_right,12,0.033402424305677414
24864_left,12,0.03629225119948387
24864_right,12,0.03043287619948387
24877_left,12,0.02680564485490322
24877_right,12,0.02299904264509678
24888_left,12,0.034518495202064514
24888_right,12,0.023895885795354843
24891_left,12,0.04880819469690323
24891_right,12,0.03736846148967743
24897_left,12,0.0445033498108387
24897_right,12,0.0234375
24903_left,12,0.01387117337435484
24903_right,12,0.023656727746129036
24941_left,12,0.020428093150258064
24941_right,12,0.024214763194322586
24953_left,12,0.01911272294819355
24953_right,12,0.013034120202064514
24981_left,12,0.03226642310619354
24981_right,12,0.05674027279019356
25002_left,12,0.014349489472806454
25002_right,12,0.041792888194322586
25008_left,12,0.02034837380051613
25008_right,12,0.019870057702064514
25064_left,12,0.012834821827709675
25064_right,12,0.01953125
25088_left,12,0.022580517455935478
25088_right,12,0.016681281849741936
25094_left,12,0.020408162847161293
25094_right,12,0.019889988005161285
25119_left,12,0.020966198295354843
25119_right,12,0.028140943497419357
25134_left,12,0.025569994002580643
25134_right,12,0.03567442670464516
25139_left,12,0.020029496401548386
25139_right,12,0.030771683901548386
25153_left,12,0.031030772253870964
25153_right,12,0.026307398453354836
25159_left,12,0.048190370202064514
25159_right,11,0.014987245202064514
25169_left,12,0.02676578424870968
25169_right,12,0.012376435101032257
25188_left,12,0.01500717457383871
25188_right,12,0.026287468150258064
25210_left,12,0.025051817297935486
25210_right,12,0.01815609075129032
25217_left,12,0.011639030650258064
25217_right,12,0.02178332209587097
25222_left,12,0.0069754463620483875
25222_right,12,0.005062181036919355
25238_left,12,0.016561701893806458
25238_right,12,0.01506696455180645
25258_left,12,0.032704878598451614
25258_right,12,0.051000479608774185
25273_left,12,0.014987245202064514
25273_right,12,0.019172511994838715
25274_left,12,0.01325334794819355
25274_right,12,0.0337611623108387
25308_left,12,0.013791454024612904
25308_right,12,0.02411511540412903
25310_left,12,0.04649633169174194
25310_right,12,0.03290417790412903
25316_left,12,0.016960300505161285
25316_right,12,0.011738680303096771
25335_left,12,0.023676658049225807
25335_right,12,0.053930167108774185
25338_left,12,0.023337850347161293
25338_right,12,0.013990752398967743
25364_left,12,0.030791614204645157
25364_right,12,0.015724649652838707
25389_left,12,0.03238600119948387
25389_right,12,0.022142060101032257
25399_left,12,0.011898119002580643
25399_right,12,0.01909279264509678
25404_left,12,0.026606345549225807
25404_right,12,0.02345743030309677
25407_left,12,0.04797114059329033
25407_right,12,0.03164859861135483
25412_left,12,0.02218191884458065
25412_right,12,0.029057716950774193
25425_left,12,0.04266980290412903
25425_right,12,0.024772800505161285
25428_left,12,0.022520726546645164
25428_right,12,0.014987245202064514
25444_left,12,0.025271045044064522
25444_right,12,0.020727040246129036
25457_left,12,0.016661351546645164
25457_right,12,0.021524235606193542
25467_left,12,0.028798628598451614
25467_right,12,0.04900749400258064
25471_left,12,0.01604352705180645
25471_right,12,0.01797672174870968
25477_left,12,0.023935746401548386
25477_right,12,0.039122290909290314
25482_left,12,0.0404575876891613
25482_right,12,0.01713966764509678
25514_left,12,0.01289461087435484
25514_right,12,0.021942760795354843
25518_left,12,0.012854751199483871
25518_right,12,0.012197066098451614
25547_left,12,0.04013871029019356
25547_right,12,0.016481982544064522
25568_left,12,0.02610809914767742
25568_right,12,0.014688297174870968
25658_left,12,0.041772957891225815
25658_right,12,0.020388232544064522
25672_left,12,0.013532365672290325
25672_right,12,0.026128029450774193
25739_left,12,0.037109375
25739_right,12,0.043466996401548386
25743_left,12,0.02931680530309677
25743_right,12,0.007692920975387096
25745_left,12,0.033980388194322586
25745_right,12,0.04452327638864517
25756_left,12,0.011340082623064518
25756_right,12,0.011120854876935482
25758_left,12,0.03475765138864517
25758_right,12,0.01783721335232258
25763_left,12,0.015086893923580647
25763_right,12,0.01827566884458065
25783_left,12,0.0334821417927742
25783_right,12,0.043726082891225815
25807_left,12,0.02176339365541935
25807_right,12,0.012814891524612904
25815_left,12,0.03402024880051613
25815_right,12,0.01590401865541935
25832_left,12,0.011140784248709679
25832_right,12,0.01799665205180645
25852_left,12,0.021723533049225807
25852_right,12,0.026407048106193542
25865_left,12,0.037866707891225815
25865_right,12,0.02971540205180645
25867_left,12,0.02178332209587097
25867_right,12,0.02802136540412903
25890_left,12,0.005301339086145163
25890_right,12,0.017358897253870964
25904_left,12,0.014768016524612904
25904_right,12,0.01785714365541935
25921_left,12,0.018235810101032257
25921_right,12,0.014150191098451614
25929_left,12,0.025191325694322586
25929_right,12,0.0472935251891613
25941_left,12,0.02959582209587097
25941_right,12,0.016820790246129036
25946_left,12,0.017897002398967743
25946_right,12,0.0126953125
25958_left,12,0.022979114204645157
25958_right,12,0.012974330224096775
25983_left,12,0.024035396054387093
25983_right,12,0.02439413219690323
25990_left,12,0.023098692297935486
25990_right,12,0.01885363459587097
26024_left,12,0.02387595735490322
26024_right,12,0.011399872601032257
26070_left,12,0.021265147253870964
26070_right,12,0.013492505997419357
26092_left,12,0.024653220549225807
26092_right,12,0.017936863005161285
26111_left,12,0.027244100347161293
26111_right,12,0.02303890325129032
26118_left,12,0.011738680303096771
26118_right,12,0.03156887739896774
26129_left,12,0.0283203125
26129_right,12,0.013093909248709679
26131_left,12,0.014110331423580647
26131_right,12,0.040118783712387085
26146_left,12,0.028200732544064522
26146_right,12,0.00996492337435484
26148_left,2,0.000996492337435484
26148_right,5,0.003388073993846774
26155_left,12,0.02875876985490322
26155_right,12,0.027244100347161293
26192_left,12,0.01387117337435484
26192_right,12,0.03435905650258064
26205_left,12,0.005301339086145163
26205_right,12,0.05012356489896774
26216_left,12,0.045699138194322586
26216_right,12,0.0284598208963871
26218_left,12,0.007772640325129032
26218_right,12,0.015585140325129032
26255_left,12,0.013014189898967743
26255_right,12,0.010801977477967739
26272_left,12,0.016721142455935478
26272_right,12,0.023497289046645164
26293_left,12,0.039560746401548386
26293_right,12,0.027702488005161285
26299_left,12,0.02146444469690323
26299_right,12,0.03150908648967743
26314_left,12,0.0405970998108387
26314_right,12,0.014987245202064514
26328_left,12,0.015326051972806454
26328_right,12,0.034538425505161285
26334_left,12,0.026327326893806458
26334_right,12,0.00914779957383871
26336_left,12,0.028280451893806458
26336_right,12,0.021025989204645157
26342_left,12,0.009606186300516129
26342_right,12,0.0329241082072258
26349_left,12,0.02048788219690323
26349_right,12,0.0262276791036129
26357_left,12,0.017458545044064522
26357_right,12,0.03449856489896774
26365_left,12,0.016541773453354836
26365_right,12,0.02150430530309677
26413_left,12,0.036073021590709686
26413_right,12,0.01630261540412903
26452_left,12,0.026586415246129036
26452_right,12,0.01213727705180645
26462_left,12,0.026327326893806458
26462_right,12,0.025988521054387093
26465_left,12,0.02092633955180645
26465_right,12,0.033980388194322586
26466_left,12,0.041932396590709686
26466_right,12,0.02301897294819355
26502_left,12,0.021524235606193542
26502_right,12,0.040098853409290314
26514_left,12,0.02471300959587097
26514_right,12,0.014807876199483871
26520_left,12,0.03924186900258064
26520_right,12,0.02369658835232258
26528_left,12,0.012515943497419357
26528_right,12,0.027244100347161293
26536_left,12,0.03972018510103226
26536_right,12,0.021424585953354836
26570_left,12,0.02371651865541935
26570_right,12,0.03358179330825806
26616_left,12,0.037189096212387085
26616_right,12,0.0226004458963871
26618_left,12,0.03776706010103226
26618_right,12,0.015724649652838707
26637_left,12,0.01801658235490322
26637_right,12,0.027802135795354843
26677_left,12,0.010283800773322582
26677_right,12,0.012974330224096775
26693_left,12,0.0066764988005161285
26693_right,12,0.010861766524612904
26703_left,12,0.03294403851032257
26703_right,12,0.04783163219690323
26708_left,12,0.04775191470980644
26708_right,12,0.05899234861135483
26737_left,12,0.01813616044819355
26737_right,12,0.021444514393806458
26766_left,12,0.021962691098451614
26766_right,12,0.03525589779019356
26777_left,12,0.014150191098451614
26777_right,12,0.006536989938467741
26796_left,12,0.024493781849741936
26796_right,12,0.03924186900258064
26798_left,12,0.03154894709587097
26798_right,12,0.023497289046645164
26806_left,12,0.02734375
26806_right,12,0.033123403787612915
26807_left,12,0.03360172361135483
26807_right,12,0.023915816098451614
26827_left,12,0.039301659911870956
26827_right,12,0.020587531849741936
26840_left,12,0.036471620202064514
26840_right,12,0.016661351546645164
26870_left,12,0.01923230290412903
26870_right,12,0.03681042790412903
26873_left,12,0.017617985606193542
26873_right,12,0.015505420975387096
26898_left,12,0.05115991830825806
26898_right,12,0.04836973920464516
26930_left,12,0.046137597411870956
26930_right,12,0.01881377585232258
26942_left,12,0.014170121401548386
26942_right,12,0.017458545044064522
26952_left,12,0.014050542376935482
26952_right,12,0.0383649542927742
26955_left,12,0.021703602746129036
26955_right,12,0.038723692297935486
26961_left,12,0.02578922174870968
26961_right,12,0.03625239059329033
26996_left,12,0.025908801704645157
26996_right,12,0.04035793989896774
27003_left,12,0.01996970735490322
27003_right,12,0.029775191098451614
27006_left,12,0.019033003598451614
27006_right,12,0.021165497601032257
27015_left,12,0.01387117337435484
27015_right,12,0.03513631969690323
27057_left,12,0.01713966764509678
27057_right,12,0.012057557702064514
27100_left,12,0.03415975719690323
27100_right,12,0.014628507196903229
27109_left,12,0.007095025386661291
27109_right,12,0.003985969349741936
27112_left,12,0.0157645083963871
27112_right,12,0.012256856076419353
27144_left,12,0.019351880997419357
27144_right,12,0.01811623014509678
27165_left,12,0.027682557702064514
27165_right,12,0.014827806502580643
27168_left,12,0.0216238833963871
27168_right,12,0.01249601412564516
27194_left,12,0.02945631369948387
27194_right,12,0.020607462152838707
27213_left,12,0.03140943869948387
27213_right,12,0.016422193497419357
27240_left,12,0.03740832209587097
27240_right,12,0.019750477746129036
27244_left,12,0.034259408712387085
27244_right,12,0.0387834832072258
27266_left,12,0.03651148080825806
27266_right,12,0.01620296575129032
27271_left,12,0.007752710487693548
27271_right,12,0.011619100347161293
27277_left,12,0.019411670044064522
27277_right,12,0.036870215088129044
27286_left,12,0.0672433003783226
27286_right,12,0.04591836780309677
27288_left,12,0.026705995202064514
27288_right,12,0.022680165246129036
27304_left,12,0.017478475347161293
27304_right,12,0.02106584794819355
27338_left,12,0.02443399280309677
27338_right,12,0.026606345549225807
27339_left,12,0.027961574494838715
27339_right,12,0.02676578424870968
27360_left,12,0.0452008917927742
27360_right,12,0.020687181502580643
27363_left,12,0.011738680303096771
27363_right,12,0.022979114204645157
27370_left,12,0.04243064299225807
27370_right,12,0.031309790909290314
27404_left,12,0.019072864204645157
27404_right,12,0.016422193497419357
27443_left,12,0.024912308901548386
27443_right,12,0.054747290909290314
27457_left,12,0.057118941098451614
27457_right,12,0.0213448666036129
27481_left,12,0.01054288912564516
27481_right,12,0.0066964286379516125
27500_left,12,0.018096301704645157
27500_right,12,0.019192442297935486
27506_left,12,0.008808992803096771
27506_right,12,0.012097417376935482
27525_left,12,0.04021843150258064
27525_right,12,0.021823182702064514
27539_left,12,0.021683674305677414
27539_right,12,0.03057238459587097
27541_left,12,0.029755260795354843
27541_right,12,0.02467315085232258
27549_left,12,0.009725765325129032
27549_right,12,0.02118542790412903
27560_left,12,0.02313855290412903
27560_right,12,0.02582908235490322
27587_left,12,0.025430485606193542
27587_right,12,0.026745853945612907
27595_left,12,0.03210698440670967
27595_right,12,0.027104591950774193
27597_left,2,0.0010363520123064518
27597_right,8,0.003926179837435484
27611_left,12,0.024294482544064522
27611_right,12,0.017458545044064522
27623_left,12,0.03380101919174194
27623_right,12,0.02383609674870968
27635_left,12,0.0263671875
27635_right,12,0.01811623014509678
27647_left,12,0.03330277279019356
27647_right,12,0.033820949494838715
27654_left,12,0.02108577825129032
27654_right,12,0.014409279450774193
27698_left,12,0.018494898453354836
27698_right,12,0.025310905650258064
27708_left,12,0.013273278251290321
27708_right,12,0.03629225119948387
27710_left,12,0.04314811900258064
27710_right,12,0.025569994002580643
27712_left,12,0.023198341950774193
27712_right,12,0.015605069696903229
27732_left,12,0.020966198295354843
27732_right,12,0.014907525852322578
27734_left,12,0.036471620202064514
27734_right,12,0.02020886540412903
27746_left,12,0.0073740435764193535
27746_right,12,0.007991869002580643
27763_left,12,0.01783721335232258
27763_right,12,0.01249601412564516
27781_left,12,0.022401148453354836
27781_right,12,0.016681281849741936
27810_left,12,0.027303889393806458
27810_right,12,0.0513392873108387
27816_left,12,0.01634247414767742
27816_right,12,0.015605069696903229
27820_left,12,0.02620774880051613
27820_right,12,0.025151466950774193
27842_left,12,0.02373644709587097
27842_right,12,0.04141422361135483
27898_left,12,0.033262915909290314
27898_right,12,0.01955118030309677
27906_left,12,0.030094068497419357
27906_right,12,0.032983895391225815
27917_left,12,0.016422193497419357
27917_right,12,0.013691805303096771
27931_left,12,0.019351880997419357
27931_right,12,0.05464763939380646
27964_left,12,0.013014189898967743
27964_right,12,0.014728156849741936
27968_left,12,0.020129146054387093
27968_right,12,0.018076371401548386
27971_left,12,0.031489159911870956
27971_right,12,0.013153699226677418
28033_left,12,0.022381218150258064
28033_right,12,0.01506696455180645
28045_left,12,0.020408162847161293
28045_right,12,0.035933513194322586
28052_left,12,0.041912466287612915
28052_right,12,0.02094626985490322
28053_left,12,0.011280293576419353
28053_right,12,0.02708466164767742
28089_left,12,0.02006935514509678
28089_right,12,0.03415975719690323
28098_left,12,0.018734056502580643
28098_right,12,0.0319475457072258
28155_left,12,0.032007332891225815
28155_right,12,0.010702327825129032
28172_left,12,0.021603954955935478
28172_right,12,0.024533642455935478
28181_left,12,0.049724966287612915
28181_right,12,0.011419801972806454
28202_left,12,0.03109056130051613
28202_right,12,0.06196189299225807
28214_left,12,0.038026146590709686
28214_right,12,0.0315290167927742
28247_left,12,0.009765625
28247_right,12,0.033143334090709686
28254_left,12,0.012834821827709675
28254_right,12,0.028539540246129036
28258_left,12,0.02497209794819355
28258_right,12,0.008091517724096775
28272_left,12,0.014608577825129032
28272_right,12,0.02899792790412903
28318_left,12,0.022500798106193542
28318_right,12,0.020388232544064522
28340_left,12,0.009925063699483871
28340_right,12,0.005660076625645161
28368_left,12,0.016800861805677414
28368_right,12,0.010503029450774193
28409_left,12,0.036073021590709686
28409_right,12,0.021105708554387093
28457_left,12,0.010881696827709675
28457_right,12,0.011579240672290325
28479_left,12,0.023796238005161285
28479_right,12,0.022361287847161293
28509_left,12,0.04251036420464516
28509_right,12,0.01992984674870968
28540_left,12,0.02303890325129032
28540_right,12,0.040656886994838715
28548_left,12,0.023537149652838707
28548_right,12,0.026546556502580643
28559_left,12,0.04133450239896774
28559_right,12,0.01717952825129032
28572_left,12,0.009785555303096771
28572_right,12,0.0184151791036129
28573_left,12,0.02885841764509678
28573_right,12,0.05610251799225807
28586_left,12,0.0407366082072258
28586_right,12,0.02273995615541935
28603_left,12,0.03615274280309677
28603_right,12,0.03429926559329033
28604_left,12,0.027682557702064514
28604_right,12,0.04577885940670967
28612_left,12,0.006895727012306452
28612_right,12,0.02497209794819355
28618_left,12,0.04259008169174194
28618_right,12,0.031329721212387085
28654_left,12,0.030452806502580643
28654_right,12,0.023238200694322586
28660_left,12,0.01422991044819355
28660_right,12,0.012954400852322578
28701_left,12,0.0184151791036129
28701_right,12,0.03071189485490322
28711_left,12,0.007872289977967739
28711_right,12,0.02541055530309677
28754_left,12,0.014748087152838707
28754_right,12,0.02774234674870968
28807_left,12,0.05939094349741936
28807_right,12,0.01773756369948387
28817_left,12,0.02006935514509678
28817_right,12,0.019292091950774193
28840_left,12,0.011479591950774193
28840_right,12,0.025470344349741936
28883_left,12,0.022819675505161285
28883_right,12,0.032864317297935486
28895_left,12,0.02230149880051613
28895_right,12,0.03770726919174194
28905_left,12,0.016262754797935486
28905_right,12,0.01526626292616129
28913_left,12,0.045420121401548386
28913_right,12,0.013911033049225807
28923_left,12,0.039700254797935486
28923_right,12,0.02108577825129032
28993_left,12,0.0265066958963871
28993_right,12,0.021823182702064514
29002_left,12,0.03999920189380646
29002_right,12,0.026566486805677414
29019_left,12,0.04725366830825806
29019_right,12,0.029257014393806458
29030_left,12,0.035913582891225815
29030_right,12,0.016840720549225807
29042_left,12,0.029795121401548386
29042_right,12,0.03238600119948387
29075_left,12,0.020288584753870964
29075_right,12,0.020727040246129036
29096_left,12,0.04203204810619354
29096_right,12,0.030173787847161293
29102_left,12,0.02662627585232258
29102_right,12,0.036192603409290314
29104_left,12,0.01602359674870968
29104_right,12,0.012535873800516129
29107_left,12,0.035096459090709686
29107_right,12,0.01713966764509678
29117_left,12,0.015146683901548386
29117_right,12,0.02094626985490322
29139_left,12,0.01207748707383871
29139_right,12,0.022381218150258064
29169_left,12,0.038823340088129044
29169_right,12,0.026885364204645157
29182_left,12,0.02373644709587097
29182_right,12,0.014748087152838707
29194_left,12,0.015166613273322582
29194_right,12,0.022122129797935486
29218_left,12,0.025868941098451614
29218_right,12,0.027582908049225807
29239_left,12,0.0373883917927742
29239_right,12,0.01506696455180645
29267_left,12,0.01992984674870968
29267_right,12,0.021285075694322586
29277_left,12,0.017617985606193542
29277_right,12,0.030652103945612907
29297_left,12,0.013612085022032261
29297_right,12,0.02289939485490322
29303_left,12,0.0393415167927742
29303_right,12,0.00837053544819355
29362_left,12,0.033681441098451614
29362_right,12,0.01658163219690323
29385_left,12,0.027861926704645157
29385_right,12,0.04127471148967743
29398_left,12,0.017518335953354836
29398_right,12,0.0403180792927742
29430_left,12,0.015086893923580647
29430_right,12,0.021524235606193542
29445_left,12,0.021444514393806458
29445_right,12,0.01913265325129032
29451_left,12,0.02857940085232258
29451_right,12,0.013771524652838707
29462_left,12,0.018056441098451614
29462_right,12,0.04978475719690323
29472_left,12,0.01305404957383871
29472_right,12,0.02190290205180645
29484_left,12,0.009486607275903225
29484_right,12,0.04057716950774193
29518_left,12,0.02206234075129032
29518_right,12,0.023258130997419357
29574_left,12,0.017478475347161293
29574_right,12,0.023796238005161285
29577_left,12,0.02425462380051613
29577_right,12,0.0398995541036129
29604_left,12,0.035634566098451614
